id	filename	md5	size	state
9fa07838-a335-4540-af62-6c9cbabc2327	TCGA-BH-A1FC-01Z-00-DX1.B816A21B-1559-42F5-902A-A1532E59C015.svs	d226e0e4f2ab1c8c5d3b192609756cf1	906683667	released
fab5a7ee-087f-4d14-9aaf-ccd62f1c6e2f	TCGA-FA-A6HO-01Z-00-DX1.9E6256E7-5C4A-4D57-9810-8F52D3826BC7.svs	c213a310ffc5fb4ab1b3574eaa8bebf5	334895495	released
7bd4e08d-a667-44f2-ae17-238f8d45e79d	TCGA-D8-A1XO-01Z-00-DX1.A9EF6AFF-62B0-4E2D-ABC7-DC06FF473890.svs	091a68d14c453cf978c0c903d6928717	1299055657	released
aaab8c27-dbc8-4221-9b14-97834e3b756f	TCGA-AA-3684-01Z-00-DX1.c6be6ea4-fa92-4499-b458-85c3a8b1e3b6.svs	526c5bb13594b929d7c4391c537af9e0	975409112	released
9389b035-5596-4362-9357-5e705b5ef9ba	TCGA-SR-A6MU-01Z-00-DX1.E8BAF015-CB68-4F0C-BBC8-2DABA64B10A1.svs	3d8d21ae0899c16feff63b84119157b9	1346933787	released
d8de740a-33db-4d7e-b771-a82922f7493f	TCGA-2Z-A9J7-01Z-00-DX1.9DB458BA-8AB0-4ECF-A3F9-5851A7A59759.svs	a02acd6aad5cf336c9363877fbcae08c	652591432	released
49574d29-c10c-4e63-822f-03b052b55ce9	TCGA-GF-A769-01Z-00-DX1.17FA4EC6-053F-4F98-AF08-FA609776CDB9.svs	351f7da4667229ea1712d298d2083bbc	441651861	released
275315f2-5c81-4c81-bdb7-5f6194132e59	TCGA-DJ-A3V3-01Z-00-DX1.614F5018-EC88-43F9-B22E-FCCB0FF251B9.svs	abf951fe98adabb6265ac5ca8d878a9c	1389338831	released
efd81ef1-0260-4e2c-ad3e-64733b3072a2	TCGA-AA-3496-01Z-00-DX1.B109A6F3-02E0-4181-B69A-00CBA758C074.svs	5f91a86ba11b95295f83138d14be30e1	8600540	released
a1f36dbf-46bb-481f-8632-ce24ece52692	TCGA-YT-A95E-01Z-00-DX1.0598F936-1084-4458-977C-2F9B9496D19F.svs	c46bd161d03da109a9fd281f9206e15c	2320081355	released
a9b20e68-4b43-4a64-ab10-43836fe901d1	TCGA-B3-8121-01Z-00-DX1.1F484841-E8CA-4783-B75A-7923A11D5BDA.svs	e0073edd139a7de1f76c90516f2a495e	113375369	released
10e4ce3b-cee1-44a5-9258-5f171a94264d	TCGA-63-A5MH-01Z-00-DX1.596077FF-9CE1-4EA7-9BB6-222C69872CA4.svs	9bdbc84bb0aa3b79b54f0d025e9ac5c1	24939332	released
05731e24-2d30-4cb0-9c61-c8bdbfbf77b9	TCGA-E2-A1AZ-01Z-00-DX1.FE769F5F-385B-4DCF-819A-735C98D84FA8.svs	ebc2751c4a1de937f3712bb7bd9c20e3	1805426549	released
f26d14d5-a0a5-4984-847e-777e6f6b3a81	TCGA-UZ-A9PM-01Z-00-DX1.059B869D-B4B4-45FE-BEFC-AA2896122C83.svs	a1743392d6af9d1466403e9fffdb8efc	903588937	released
c9d916af-41f8-47c1-8907-7f4f740eb567	TCGA-CJ-4634-01Z-00-DX1.565F5F92-0011-454D-9D1F-1F87603197F9.svs	5b1c95e226f3a762d4d2e61a9600e33f	1500091315	released
2afd2412-a4ef-496a-aa52-f9cdf4c5a12f	TCGA-IR-A3LL-01Z-00-DX1.FBAC6F9B-CFA0-45F6-BBDD-10D69D5DB975.svs	a5f1b3262e37a7f4aa9499cb2256c9df	1010610392	released
45a2d334-a067-48af-b2a4-0492f3261ac3	TCGA-EY-A1GS-01Z-00-DX1.48C094CA-DD66-4B76-9B1E-0E8C83BFB9D8.svs	3c96d40314dfeafeb0049bcb453295f2	1741765791	released
57da2fee-8b88-4a0d-bf1c-284fc466832c	TCGA-AP-A0LS-01Z-00-DX1.F7E10B21-598B-467A-B36F-2FE65658AD89.svs	78344e23e11be0d531ddf6270892823f	346734988	released
407bf369-7eac-4b9b-b6d8-fa84617e2951	TCGA-P4-AAVO-01Z-00-DX1.F4174F1A-77C2-4C1E-B660-F17EF541236A.svs	3999101afa2bc31e9d77e9d59909012e	1294515221	released
917d1074-def7-4950-83eb-44896bf7ee8a	TCGA-IR-A3LK-01Z-00-DX1.5BD14F93-80DE-47A5-9582-611BA43D81B3.svs	34f1e25670bb909d85dd0e51756701c4	724837376	released
4f1457ea-d790-4c2d-a15b-74f2312c2542	TCGA-18-3414-01Z-00-DX1.B76AF657-7A93-4F33-BC1A-2E8BF652FC17.svs	a43b1d099c3da059889086e2b138bc79	586123892	released
3d50af91-6fc3-44ab-bcfb-7206c371ec8e	TCGA-AG-3587-01Z-00-DX1.0be1e75e-2c95-406e-bece-b9f5e971be80.svs	8c7e1d04dcfd07322f159335b40adbd0	312832212	released
d35eff9c-df5d-4d2c-afe4-e872ad003b13	TCGA-J8-A3NZ-01Z-00-DX1.56D16F1E-FF2A-403D-9E40-1F69C33B0CAF.svs	24c066c0278c2707e62d49c86d6fd2b4	1583347665	released
1dcfc5ce-80d8-4ce2-b717-3abf75b12d73	TCGA-BG-A0MG-01Z-00-DX1.7780BB9F-42D6-4BBE-81C8-64F31AB40713.svs	f6277bb771cdd795e54fb627e23b8b2a	1659116167	released
1ab6f234-423d-4977-802f-94d4dcbd534d	TCGA-UZ-A9PU-01Z-00-DX1.437BFD69-53A3-43BC-9B52-B72DA32F1888.svs	0327708bf52832306257cd9779bf52c0	1083614597	released
6e139280-8e82-4506-bc4c-4e8958813497	TCGA-BP-4174-01Z-00-DX1.be4a0246-98f6-44c3-a00f-dfb7d076e9db.svs	8b3dc6bcb8451a4779f7c6e45e391409	879590732	released
c5be1884-f7b8-44a5-a123-1fe699555886	TCGA-XF-A9SL-01Z-00-DX1.AA56A70C-28E1-4140-9B15-72AB0D5051A6.svs	794beba639e89e2ccf8b6ea60f66ded1	1469373387	released
480c9945-2809-4b1f-affd-1fb534b2f910	TCGA-42-2582-01Z-00-DX1.891d6182-c96b-4709-abeb-314d6874856a.svs	0ba09e0f61d8b43ff6a95f86b3562fce	194853649	released
4091c250-89d3-4fb1-bb55-fe12a7ccfa84	TCGA-XE-AAOF-01Z-00-DX1.6AD88B69-EB1F-4577-AFA6-CA407BFBB697.svs	c6394a15b2cede3683cc95d695213777	1490156971	released
8bbbfc1f-d946-476d-ad78-728b2ebd927c	TCGA-B9-4117-01Z-00-DX1.9c2239e4-0bff-4482-914d-fd59afde75ab.svs	ea63cddbf20e444186fc43fba09f73f0	631988803	released
85011279-95cd-42b0-994a-1ffb32959328	TCGA-RD-A7BW-01Z-00-DX1.C8C51F10-BD65-44AC-BC95-4ED8D017D908.svs	5696e6036c551cb61094b27197c791a3	1343126080	released
b4fe39c7-195d-49b1-b82e-a7b9941427dd	TCGA-IB-7889-01Z-00-DX1.6D4EE9ED-5AE0-4AC2-B75C-2B26F562D346.svs	acece6e9c389e00b7c08b61df4ff4818	1503253525	released
9f7fbd02-67ea-4b15-a3ed-98c51daecaa4	TCGA-KK-A8IF-01Z-00-DX1.D89CE36A-8166-4CA5-82DE-A937ABBF14D0.svs	d3d8f27713ee962dc82bb385f03845fb	483239281	released
7c0d4fde-cb31-41c6-aea6-e40fb089d0c7	TCGA-A2-A0EM-01Z-00-DX1.305CF011-7451-4880-9A5D-AB4432CF53A5.svs	64c6cb78ea72707187655fe827976ae4	787624187	released
230b9763-7e4d-4a43-a9de-647471c17be5	TCGA-KL-8329-01Z-00-DX1.6c9000ef-34ff-4e44-84b3-755a868f6a4e.svs	a0fa34613a88323a32d6789f0c66d93f	1319639226	released
1b2e3334-6d42-42e2-a651-0e9de8233873	TCGA-VF-A8A8-01Z-00-DX1.4516F2C7-9563-469D-A34E-8C9F3E01CD1C.svs	722375c2d1c0db07e1c2a4abce1c5b70	1843236255	released
b926e1af-9047-40ca-9ab8-bdd2f4c743d4	TCGA-BP-4342-01Z-00-DX1.c77b7558-c2f5-4953-b00a-c188f8ffb0c6.svs	c542178e1ea23b204611c0a4c269398e	1226047552	released
f912377f-cf3c-48db-aa62-05e768748265	TCGA-IB-7646-01Z-00-DX1.532D893D-E7AC-4D64-A0A7-A1AB553E7673.svs	8d6db9d43e20127006c4614fff9d8fd0	2443171721	released
34db838e-ad0e-46dd-961a-da26bce79427	TCGA-4Z-AA7M-01Z-00-DX1.05317C75-A8F3-4124-95D2-F039BEFFE63A.svs	9d934b7e646daadde20744e18831f923	2170032013	released
7073368c-7db6-437e-83ed-507e2e64181a	TCGA-SX-A71R-01Z-00-DX1.0B4C4C57-1759-4416-85B3-EB52CD181AFA.svs	3269e1d5a8dc81d728c683ec8a83e85f	1195256977	released
2100a74b-8905-4848-b51a-5d7764871620	TCGA-CM-5861-01Z-00-DX1.b900abc0-ecca-48e1-98ba-fbc99a6dae3e.svs	cb4c67ed591d06b0c548f68dec09e636	582337081	released
3f8555e6-9ebe-47ef-9997-bc6a5f5092b3	TCGA-DK-A3IT-01Z-00-DX1.819410F8-5E45-484B-8D98-0A3DAB314C6E.svs	84d81a0891070b2b2b397d6402a03b74	1539625067	released
1958d1c3-1668-42f7-8bda-a308069268ab	TCGA-DK-A3IL-01Z-00-DX1.B3F0006E-CB53-4475-9576-3411C835B25A.svs	bb06c9f4883069fc6fd18df5dd0a77e2	1424666077	released
9ce4ba62-15a9-4d17-baf3-4ba894aae258	TCGA-DJ-A2Q8-01Z-00-DX1.AB41ACFA-C982-4489-8182-7D0DF1F47841.svs	49cdde72cc8488a5810c0282194404e8	1421354063	released
87caf2ce-cf91-45a6-9e3e-315029185ce0	TCGA-DD-AADE-01Z-00-DX1.14841AC8-8CB5-49CE-8E6D-CCFB921C1EBA.svs	3495b009b4dbec45b5d130ff5fe653b1	606082757	released
a144fbd2-d490-4a0b-8b3a-4c7b51b308d2	TCGA-RW-A685-01Z-00-DX1.583944B5-03EA-4F74-97C7-3A293254995C.svs	d9a72212f9fe382fe9e36351169b1b0b	1867390299	released
8c667a14-8abb-4398-933b-3f85ae68ef60	TCGA-AR-A2LE-01Z-00-DX1.E8E1FC5C-9A4A-463F-81D7-E9A8AF43EAD9.svs	e92f10f05c5baff3c95ca5cf78c31f22	506587609	released
be72a4a7-c340-42d5-a861-3619996532e7	TCGA-HC-8213-01Z-00-DX1.30F3004A-B2F4-42E6-A887-8C219617778E.svs	9a5c5d61cf07f251fea3957dc199404b	500988454	released
e38a3818-6a97-4b9e-9c16-be90f10366de	TCGA-B2-4102-01Z-00-DX1.07c9ab3f-27ad-4e12-86e8-0eed36eb30c1.svs	c273b69735a90b7b5d6ebcc791ba98a7	440767609	released
85b6116f-9814-4f35-a397-83bdc58f0e31	TCGA-AK-3458-01Z-00-DX1.45890D8B-B66A-49C9-983A-4A2AD6722076.svs	c6afb2c3fdecd5f01c42e0955d961ecf	477077959	released
35370123-f7da-477a-b0fd-48fecad5d748	TCGA-BR-8360-01Z-00-DX1.5250b193-e906-4279-b8cf-aac8f37183be.svs	d9a3c025dc1759677a7f03493814cff8	726446801	released
32732b3d-a99a-4653-b8ef-763a15828349	TCGA-D8-A1X9-01Z-00-DX1.28CE7849-EEC5-4ABB-A319-A977A1FD3CD1.svs	880863cd1b6e77f07f819c06610a2bb0	1263027961	released
b617630a-65cb-4e63-96fb-fa2bc41345af	TCGA-94-7033-01Z-00-DX1.43146ed9-30a5-420d-bd92-b1acdce11103.svs	72f56055a2d35e1d143af5db84c4549a	153702445	released
33b8e562-09a1-459e-b8fa-30060bc76a5e	TCGA-HT-8113-01Z-00-DX1.641F5405-47CF-41C6-8EA4-4ABD6C677A46.svs	ecd7fd1104d31d5c1979a7815174db15	1520628945	released
f4d499c8-4a60-41a3-a738-3894b932ed1b	TCGA-BR-7704-01Z-00-DX1.51495bff-d6fd-448c-b428-aea6fd593086.svs	90eee1c08fd19ee68d02d56b10e66b14	665001779	released
5d11ebc3-21ef-443e-82fd-a3c1e29ca344	TCGA-D1-A1O8-01Z-00-DX1.EFB086BB-F86E-47EA-9510-AD6987320591.svs	e692eb3a4f950b672ea69f3436545143	1103762739	released
6a0805b7-b8ad-475d-9f01-14f6f07234d6	TCGA-BS-A0UL-01Z-00-DX1.A1803C44-C1F0-4D4A-9DB6-D28E706C8C3F.svs	92908d99cd394db76ad9038ec5dccbad	1574724433	released
437d9f74-12c5-4e9b-96d9-a428494510ad	TCGA-DD-AACD-01Z-00-DX1.1EA42A70-D453-4F92-AD7A-E2462696C985.svs	a3009b55f6a2e29e081c98800154bd9b	1209550557	released
713e6a1f-e194-4fb4-b4b4-24595b2ca7ab	TCGA-TN-A7HJ-01Z-00-DX1.60C30A65-58A2-47C5-BBB3-B4B22597B024.svs	2d5e983982a7f7a84de3ccafafe64c4c	281098621	released
b15852f2-ffc0-4ceb-bc64-8fb3580c5bf9	TCGA-BC-A69H-01Z-00-DX1.22CA7EA4-B8EC-444C-90AA-33095CC53585.svs	9398fcd6d42c0b3a48234003457a8d9d	1866976228	released
415b0b5f-b87a-4d12-a36f-df99f7fe9252	TCGA-ZM-AA06-01Z-00-DX1.A7BA490B-837A-4AB0-90BA-064D4143C391.svs	0e97d95169ea28f716666df41dff049a	2434731869	released
e4125f97-b1c5-4152-93eb-820041fd88c9	TCGA-AG-3612-01Z-00-DX1.4d866e62-3135-4562-83e1-3629a5c2a744.svs	fa03ab1e9ad0e7c3968e2a40b16fefc6	375731556	released
b1014440-e4f8-444d-8df5-695268c08002	TCGA-B0-5102-01Z-00-DX1.0dc0a4bf-4836-4f9f-a31e-c03eb6855cf7.svs	d3e501fc6939dd8db745cc16e9d6dc8f	694834203	released
37e01f2a-a0f2-4920-87dd-859492203bc8	TCGA-P3-A5QF-01Z-00-DX1.EC33D817-A9FF-4406-9FE4-12D0F37AA189.svs	660a762c094946bc41e9a7c2c20967de	1931080836	released
9b74f779-e9fe-48d3-bb6f-cb1069cc1446	TCGA-D1-A167-01Z-00-DX1.BD6521DB-9149-4B49-8A15-F395C1A2DC7C.svs	424bea86a6c156284a3af90e67164f67	1602172283	released
35edf06a-803c-4aef-bdb7-5965b86f69e9	TCGA-AA-3815-01Z-00-DX1.d6823390-73c1-431f-b480-0954f4df8224.svs	bc00cdb93d95b930aa3692203b31c64e	544691952	released
23bb4100-e6b9-4199-8ec5-cf8fec186373	TCGA-F5-6702-01Z-00-DX1.6f9c3c37-a762-4847-a3c6-44ea50b34eec.svs	9655c69164700019fcd83d258ea1437c	330688461	released
d83ea055-dc15-463b-89aa-2fdfe2510367	TCGA-EC-A1NJ-01Z-00-DX1.B7CD1F9E-98A5-4CFD-8138-4920505E1670.svs	54781ecf87f10b5d843e1a209b17f23b	1003151943	released
76e53756-e1e0-40cb-9ca3-0da1ce5c31d1	TCGA-B5-A0JR-01Z-00-DX1.997DA62A-D4E3-46FD-8948-4DBE23C0E8E9.svs	cb113d0d2ffbcca4a2ba7e6c45674453	1169894711	released
9f9074c2-13a0-4322-bd03-14b198753c3b	TCGA-B4-5844-01Z-00-DX1.64CF8817-E960-45EC-8073-8228DE0486C0.svs	3050143423ab1e55e8e0785f65dd43ea	357330513	released
f2bde78e-8aea-4a21-b369-91b548bafb06	TCGA-XF-AAMY-01Z-00-DX1.44D91D18-357D-4FB2-A7CA-38792E3CB839.svs	f93d03c250d7faee97d3b676c9ee2ba9	1835183723	released
a436e6b3-d79a-4664-b22e-c3578bbf8b96	TCGA-CH-5744-01Z-00-DX1.ae8a6754-a41d-4227-b48c-0258d7bc500a.svs	fc92620a3cf1869a2e1ce63aa7faac28	103507089	released
9be99a54-b31f-4665-bdd1-e5f9b62b6cc5	TCGA-A8-A06P-01Z-00-DX1.37660D0F-1595-43C5-9D30-58D6CB93B52C.svs	db418b7e5e6e8392ddc30870700916d2	573664332	released
798a6d7c-f793-4428-ba7f-2f4174b1b9ce	TCGA-DU-A6S3-01Z-00-DX1.08CE6930-D4E8-4084-A8C0-F2911B069E72.svs	2451d1438e329f841d3bec3b9ce8cd69	183676651	released
3b3ed156-e62f-4381-878e-9e835e69d9f5	TCGA-MR-A8JO-01Z-00-DX1.FB4668E2-B5EA-402F-AB15-8C22C724E002.svs	ec1a29cf84562c6b0a5e71fc02ad86fd	1402816349	released
d2cb0e7b-f462-462f-b0ed-62913cbfd94b	TCGA-DK-A1AC-01Z-00-DX1.6F484315-00FC-4D41-86E2-16200DC61A04.svs	a3133499381885d2765c6068b8f715a9	1879564377	released
48e8fd12-2a4a-4d83-905c-bd6f602af0be	TCGA-F4-6461-01Z-00-DX1.f7da24ac-4a3c-4814-8d11-3138a954e0df.svs	026dff2ff5346cbbbc64f6dd961e1073	823013559	released
68b1f3b9-fc8c-47b0-9931-b922e1771b1f	TCGA-DB-A64L-01Z-00-DX1.95A7A10B-D31F-4A8E-B847-2F43F9DC1C46.svs	34b97dbd1b3023abf4c03bff4f375fe4	1707376114	released
a59b117b-09cf-4e86-8256-4d0270192c9c	TCGA-QF-A5YS-01Z-00-DX1.EFCB6EF5-D3DA-421B-8A12-F44ABD4ED6A4.svs	6f2b27a566dbd2d29bf301b003429f04	1167276715	released
e3992270-dd49-45da-872b-322ee264a59b	TCGA-EP-A2KA-01Z-00-DX1.2B69485D-AE0F-4E14-B90E-2B040ABAD497.svs	64b5a6462af72b71f70998ab3ebf2968	1017278085	released
27068886-e156-4bd8-916c-3ed16636aad2	TCGA-B8-5162-01Z-00-DX1.3e999548-f3b9-46ca-b51a-d20735e1249b.svs	77a30814192c4a007f0d03d1ae2a0a62	693012050	released
8ff9cdfd-02b5-414f-b5f8-f0361ada40f4	TCGA-DU-6406-01Z-00-DX1.ad212563-154d-4090-b86c-40d91b4d9e48.svs	324c7131e7788874872f8859d309e3f8	348377599	released
9b7c8167-3eec-4bf8-b3db-5ab2dcc5e1aa	TCGA-LK-A4O4-01Z-00-DX1.A4452851-1EB2-4F3D-AC95-8A532DF87B5D.svs	75f4b743017498c7e5828134cdeee7ce	1914270347	released
0e9cc1b3-326d-4be9-ac3f-c13129ec41a1	TCGA-S6-A8JY-01Z-00-DX1.88D54A56-4108-4FB6-9FEA-2B1434C6BDCE.svs	9e8b3d27b9fed3c8ebdb1745610d86a1	2390116789	released
936fb692-1c09-44c5-b2bd-93240cb2b28c	TCGA-YU-AA4L-01Z-00-DX1.A685419E-20C7-4685-8982-AB1342A05EB6.svs	fab5e9811a3b20eb5c20b7519937a0dd	1232201093	released
854d18af-be0b-46cb-bde7-ec31588eb01d	TCGA-DU-8165-01Z-00-DX1.8d633ff1-6aed-41e5-8518-8856dbe4a718.svs	e4b7ea3462796ecbcc98a56b4dac775f	103229617	released
aaa1e571-0e62-46aa-8228-9aa0f99b5a0a	TCGA-WB-A820-01Z-00-DX1.D6CEEFAA-EBC7-4395-B4EA-D3CC30C59A7C.svs	bf88fc0fc39e4fbb3fff5f7d45bf81c3	2069888571	released
f9d94893-ff36-4d47-9337-1a1db94a9b13	TCGA-DD-AAE6-01Z-00-DX1.A8DE9B19-8C85-47AE-A32A-38AB6F696CE3.svs	b09d41794cb6a701d08437a4c9bff17b	1616468881	released
9c8c8490-abaa-4a61-a248-4902d9da82c8	TCGA-E9-A22H-01Z-00-DX1.0ee39fd1-b077-40ea-bd0d-8a3db474fdd5.svs	e79c3210f2b848a94c75ebe975b62e6b	831713367	released
a9cd009f-6797-4b03-942f-707113c7e8b7	TCGA-HC-7231-01Z-00-DX1.0850ecf9-5d71-48b3-b147-716bd792e862.svs	58bf1e1bc674f7476286df19f5ff089b	40650569	released
9831c1c0-3909-4a71-916d-2551da437100	TCGA-EW-A1PD-01Z-00-DX1.6F6A0122-A50B-4D00-9A3F-7A2502D44E38.svs	89bbc315684e1035d9dbf33f4c40d8fa	1323268975	released
62ef2f7f-8870-484b-9af4-0c2e277006b2	TCGA-AA-A01Z-01Z-00-DX1.9724B55C-C5D9-4C8B-AA05-76C21BA1F046.svs	ce4d7fb33b0b970b6cbba86fade23d09	1003283578	released
f0c120bf-849d-4cf4-bcc5-ed2abf7d522f	TCGA-QG-A5YW-01Z-00-DX1.3242285F-FA82-4A92-9D0E-951013A3C91A.svs	31a7b721e6a6ffc5db013be0ccf1c596	1520823971	released
75f4b429-8940-4133-bff2-e01e0aec9897	TCGA-CH-5753-01Z-00-DX1.c503402e-b8a1-471f-87fe-8aab40bec07a.svs	adf6bb921faf58bfae206469a8c85dd0	137511671	released
2b468722-e9d5-482f-809a-646690820bf5	TCGA-BA-4074-01Z-00-DX1.937DC1B1-C9A4-4E67-B5FD-A0C0C60D2628.svs	50e0420bb14159ea8a516bfaaac3b2fb	286886203	released
3042cadb-953f-4294-8b34-4a43d8b6e984	TCGA-G4-6625-01Z-00-DX1.0fa26667-2581-4f96-a891-d78dbc3299b4.svs	8bde526c0bee086cf2a22161c19aacd9	100860407	released
f8f296c9-d46b-43df-8e6a-95d77901f322	TCGA-KN-8426-01Z-00-DX1.FA31AC9B-A378-467E-97CB-7EFA06B804A1.svs	e032e62a8fc48dee7927227babf0acb9	711457525	released
db262a06-ca10-4401-9cae-67629b30041a	TCGA-A8-A093-01Z-00-DX1.1C8056D1-11CD-482D-9A23-3A9D1B4E63F0.svs	42e2cd7fd1408bbcecd8ed7486d64267	402471230	released
3c964c2b-607a-437e-8fe2-3998850f9689	TCGA-AA-3939-01Z-00-DX1.6ceb6e8f-a469-4f42-9597-8bf853d95640.svs	4984d5b4c1d36c8bbe3e19391e37db97	223274076	released
5fd62037-3336-4045-b22f-ce1ba1341361	TCGA-CN-A642-01Z-00-DX1.74FF21F1-93CA-41A9-A652-3435B0EFDAD5.svs	269063486f7467cfda51adfa2830f08c	1218430549	released
2631af35-e6f2-4ab7-b458-8c41e2331cdb	TCGA-IQ-A61L-01Z-00-DX1.CC0D8394-A93C-42EC-9FC8-F0D3A7D595B6.svs	c99ad229a3b6693bb90743f93dfa5c34	1184745791	released
fad5ede8-cb42-45f2-b98a-ca3ee5068d67	TCGA-BF-A1PV-01Z-00-DX1.58ECB5AA-6FCE-419B-8DD0-6B8F6BC430CC.svs	20a80b83cf016e3ac0b014b67cbcf264	114111837	released
ae0dfb37-c6a4-4822-970b-ae37cdd42d7e	TCGA-HT-7469-01Z-00-DX1.53A588BD-3B74-4DB6-BE8D-A6E80119E3EB.svs	8b2b8c00a4cab247c8b8ea4ef134aef4	569517107	released
bd73b564-5ae1-4964-9e1b-697ea0d95a86	TCGA-41-3393-01Z-00-DX1.f3a44b0d-dad5-4e0a-ac85-fe2ac191ee47.svs	8d6e2293875c7af46c9c1ea57973f49e	152451047	released
b29f8a0d-38ce-4d8e-be1e-1b130f0239a4	TCGA-N9-A4Q7-01Z-00-DX1.1CFC484F-0B47-4767-9F38-17B174B022AC.svs	0e37a17aee430af9d56b9bd70cbdae3d	1055542745	released
99cc4545-301a-4d2b-ad36-793a84ab10f2	TCGA-CN-6011-01Z-00-DX1.a3a73ffe-06b8-42ea-820b-9c2824d96585.svs	64f1310203cda4f4685b1028d2e4c0d6	580405075	released
fe278816-eb79-4c6e-80b0-279d8ea425dc	TCGA-BP-4761-01Z-00-DX1.a53a55ed-a49f-4b4e-ba94-f64da0eedc4f.svs	5e2d58f333ba561a35684749757fde07	1242870642	released
99995eed-3ed4-44b2-9ee7-93e9979325da	TCGA-E9-A1RF-01Z-00-DX1.ee37dfd4-1431-4e80-bd7e-3e1f878273e0.svs	a4d1c501bc573ac17ab282e67a0818a7	700929347	released
da15fd05-3763-417e-b269-da9b819ea617	TCGA-CM-6162-01Z-00-DX1.806a99a3-cda2-4dde-8d13-d22912b44d49.svs	d0c92ce8ad5d903afadc9ea08bb33859	733243201	released
e655c800-b056-4c10-8cbb-009617a53bb6	TCGA-EL-A3D4-01Z-00-DX1.A845A418-30B8-479A-BE94-73863B133063.svs	95d42a4a64615e831a2e71394f94a345	917109579	released
bdccc2d5-8f87-46b1-8c13-df3b3fdc908e	TCGA-CL-4957-01Z-00-DX1.95ade564-bef3-4e82-af52-7d3a0a15b75d.svs	a306ec86e0ff7baaf7af969f7f6b1375	686354401	released
9a8b3fbf-f47b-41ae-acdf-b405b1e3b5bf	TCGA-BA-6872-01Z-00-DX1.F99F6394-D319-4599-B124-D2A6692FA096.svs	5c69a41741be08f77a087895d2c384ea	333463157	released
7db0d02f-1522-4664-ae8f-8896f1b969e4	TCGA-A4-A5Y1-01Z-00-DX1.810C9823-203E-4C83-8CFC-49DDB724BCFC.svs	69115d5c05001b6c74d0d72d79868350	305697358	released
7bfc9d4f-d8d2-478f-8117-33fd1d287725	TCGA-BR-8366-01Z-00-DX1.3cda0b57-d0a4-4877-a31c-c9f5f9007cc7.svs	9e356faefd2f25cd6258312337a5ed44	734923289	released
1b9f002c-d7c1-42c0-a1e6-dadda5880d73	TCGA-S9-A6U8-01Z-00-DX1.5C7C8D4D-32E5-46B8-8223-E3FF487290DC.svs	bbe497d3fbca8ceae8db37bbe0a6514e	2516414225	released
e0a7dc2f-5b92-4b84-84d9-c0abd680d370	TCGA-CG-4443-01Z-00-DX1.484defba-273b-4683-9c32-883f3da8ba5f.svs	9f33f571606bdc25895804d092dfb64a	212353772	released
0a855250-6575-487c-bd80-262aa806a12e	TCGA-CS-6668-01Z-00-DX1.D6E80501-5B34-499A-9899-8167575DBBDB.svs	7e3e9ec7f27bb10b94886b9522749960	120652775	released
6efea46b-492b-4695-b1d9-ca517be5a70b	TCGA-A8-A07B-01Z-00-DX1.950B5E4E-C5F0-4445-9F88-E8C32CDFE6DA.svs	e82143b80a11bcc385ba2b6c509e24e5	461865918	released
b0b53316-34a3-43ef-afce-ebe4381f6ba2	TCGA-P5-A736-01Z-00-DX1.FCED7667-57E1-4064-89EB-75DF60076945.svs	ac7e453e8e82ab64a62245c03efba318	2377813937	released
cefb288e-7e9b-451d-b246-9228838ad776	TCGA-HC-8264-01Z-00-DX1.0992961B-454E-40C4-9571-5B2D9FE8B3DF.svs	7e0bcecc77cf352356b3d9c7d89ef2a3	106583582	released
288c4df6-c006-4a36-a063-ba53aaead4e7	TCGA-DD-AADV-01Z-00-DX1.CA1E7E26-5DF6-40E9-859A-DF970EC24C08.svs	33e13365609ac71ab98a7ae495745e78	278383127	released
75c0e41c-5d67-4d64-aac5-451a168a281d	TCGA-C5-A1MF-01Z-00-DX1.8C787217-8C11-4296-A955-45DA0B17C2BA.svs	dab9de02d52e09117e88c46d0b5db50f	147670116	released
aa8f15ca-4f2a-44ed-baf0-2288fab2b63b	TCGA-CK-5913-01Z-00-DX1.64d267c5-895f-4274-9d98-bfd2d338aee2.svs	f2bb85b6543a7bd921da3b92e062d07d	1094685675	released
0fdc75c7-6e1d-418e-a1af-cc3b4c220e59	TCGA-3A-A9I7-01Z-00-DX1.23EE4A93-A298-4522-837E-3EE10172D66C.svs	d6d104dba5c75934259344119cec3ad5	584961654	released
b745bca0-80d3-4f76-b896-900f9ea00ca4	TCGA-75-5146-01Z-00-DX1.4958A631-7E6F-4FBB-A1C3-B8F8368D46C5.svs	b0a9a85be991c04c139ae0876a953d75	140496226	released
083dc0a8-9c0c-419a-969e-2734d59b4d81	TCGA-BG-A0W2-01Z-00-DX1.C1261900-5105-4278-8522-00CD8927AE15.svs	7a90856bd9ac1df39c8357622d0b58e4	1660580195	released
eb10274f-9337-4ef0-9762-5430ede6d6f9	TCGA-AD-6964-01Z-00-DX1.83AF88B9-C59B-48C6-A739-85ACB8F8ECA9.svs	79b4e25e233030ecdf3eb4e8fe2f9877	293608971	released
48dec543-51cf-4163-83d1-4bc985c84f44	TCGA-EP-A26S-01Z-00-DX1.B7CE79B9-608C-419D-8E93-7856442F7C46.svs	1c3dee5a7b0cb5d482566e53d017fccf	367238447	released
